mileage_per_year,model_year,price,car_age,sold
10778,2002,39365.63,22,yes
17699,2010,50204.27,14,yes
22712,2004,110055.38,20,no
12218,2000,71827.53,24,no
15084,2004,51976.31,20,no
16901,2008,54495.45,16,yes
15295,2015,58119.96,9,no
14085,1999,87301.5,25,yes
16954,2011,34520.65,13,yes
14322,2001,54890.74,23,no
7647,2000,38999.02,24,yes
19904,2010,95735.47,14,no
9229,2004,55678.17,20,yes
14116,2004,36717.87,20,yes
11087,1998,53674.33,26,yes
11881,2000,75054.0,24,no
20178,2001,81087.4,23,no
6257,1999,26032.57,25,yes
16341,2016,112856.74,8,yes
9732,2003,41532.81,21,no
22715,2004,22952.04,20,yes
14646,1999,7118.72,25,yes
24005,1999,98209.67,25,no
12738,1998,28367.36,26,yes
14542,2000,68317.15,24,no
25080,2009,81240.48,15,no
19409,2012,73346.19,12,no
12538,2006,68236.0,18,yes
8950,2002,39023.09,22,yes
20061,1998,51096.64,26,yes
13248,2005,106860.08,19,yes
11298,1998,50114.21,26,yes
8829,2016,63614.06,8,yes
11786,2003,91576.2,21,yes
16079,2005,98242.56,19,no
12947,1998,40933.06,26,yes
20102,1998,27467.34,26,yes
7723,2013,101023.55,11,no
22115,2001,29295.39,23,yes
7206,2012,54445.62,12,yes
15852,2008,49848.53,16,yes
17255,2010,54126.19,14,yes
6886,1998,47934.93,26,no
14130,2002,67030.93,22,no
12714,2000,87080.37,24,no
8850,2009,38693.32,15,yes
8239,1999,58298.45,25,yes
10181,2004,34576.68,20,yes
22126,2004,42569.37,20,yes
10207,2007,23422.31,17,yes
19552,1998,32159.59,26,yes
15554,2000,87481.64,24,no
17006,2004,35885.58,20,yes
9687,2006,37904.72,18,yes
15124,2003,58609.67,21,yes
9190,2000,37082.18,24,yes
12637,2002,24759.78,22,yes
16288,1998,70619.37,26,no
20224,2001,93599.42,23,no
6556,2015,49240.24,9,yes
8954,2014,72128.47,10,yes
17872,1998,41676.44,26,yes
7272,2015,83422.31,9,no
14534,2006,44668.21,18,no
14884,2014,99784.57,10,no
18825,2007,49553.16,17,yes
13311,2004,81507.95,20,yes
23771,2011,92411.4,13,no
14302,2002,84231.67,22,no
14079,1999,72711.03,25,yes
12728,2009,113056.44,15,yes
18340,2005,110737.4,19,no
12978,1999,17050.36,25,yes
10544,2008,31689.5,16,yes
18648,1999,32692.74,25,yes
22111,1999,81165.82,25,no
18760,2013,47555.38,11,yes
25868,2000,92170.65,24,no
16661,2011,106463.03,13,yes
26207,2003,52742.44,21,yes
16024,2003,105134.59,21,yes
8409,2003,87034.84,21,yes
11413,1999,87073.2,25,yes
12422,2005,37089.21,19,yes
10622,2008,98955.47,16,yes
15606,2007,34591.06,17,yes
16384,2000,85612.1,24,no
10153,2005,90104.89,19,yes
13046,1999,37679.83,25,yes
20680,2006,52494.78,18,yes
20305,1998,88386.86,26,no
18901,2005,100258.12,19,no
9179,2006,37904.26,18,yes
3314,1998,87445.36,26,no
10280,2007,51728.53,17,yes
9394,2010,74975.83,14,yes
16478,2001,65815.01,23,no
13803,2002,69970.73,22,no
11702,2002,66640.79,22,no
22806,2000,68290.29,24,no
19794,1998,69427.22,26,no
16134,2007,100066.17,17,no
23771,2005,93563.0,19,no
10938,2004,35486.2,20,yes
14723,2008,49996.75,16,yes
10180,2008,105347.37,16,yes
10382,2005,25255.74,19,yes
17223,1999,81897.28,25,no
9847,2012,39331.66,12,yes
10767,2000,28111.27,24,yes
9892,2009,88071.51,15,no
9298,2000,61929.95,24,no
17467,2000,48389.02,24,yes
11102,2007,69831.87,17,no
16197,1998,86060.99,26,no
20150,2007,93592.73,17,no
10244,2001,47806.65,23,yes
17258,2009,89831.58,15,no
8326,2013,81707.78,11,no
10402,2000,84599.76,24,no
13423,2000,84741.11,24,yes
13577,1998,84085.94,26,no
13781,1999,71224.63,25,no
16134,2004,67084.01,20,no
12473,1998,71707.86,26,no
14210,1999,39745.68,25,yes
13912,2010,40959.22,14,no
11963,2001,76198.13,23,no
14544,2012,92116.42,12,no
19445,2001,75380.68,23,no
11118,2003,44214.93,21,no
20395,2000,64227.22,24,no
9981,2000,54512.74,24,yes
17887,2002,82642.2,22,no
11832,2002,55781.26,22,yes
17755,2001,34603.75,23,yes
24179,2015,58461.59,9,yes
14932,2005,55975.66,19,no
19054,2012,68769.36,12,no
10301,2004,33557.53,20,yes
9221,2008,101111.43,16,yes
13178,1998,45465.86,26,yes
13866,2006,85307.62,18,no
11674,2007,56029.72,17,yes
6558,2008,45705.67,16,no
13506,2014,110733.57,10,yes
14054,2005,35369.52,19,yes
12127,2004,113393.41,20,yes
21394,1999,56186.64,25,yes
8205,2003,42383.77,21,yes
7755,2005,50059.05,19,no
8660,2004,68888.43,20,no
14657,2001,98485.28,23,no
11235,2006,66187.34,18,yes
13185,2005,42073.91,19,no
18601,2004,63898.4,20,no
25004,2008,51292.41,16,yes
14649,1999,89524.93,25,no
14513,2003,75976.47,21,no
18684,2008,96326.09,16,no
14364,1998,16179.16,26,yes
13381,1998,53797.44,26,yes
13278,2005,64819.58,19,no
18420,2009,110642.49,15,no
18600,2003,83932.93,21,no
18450,1998,24360.95,26,yes
10578,1998,62513.61,26,yes
12744,2007,78431.07,17,yes
11684,2005,72130.08,19,yes
9152,2000,79236.92,24,no
10064,2012,63079.58,12,yes
24961,2002,101395.4,22,no
13125,1999,74863.9,25,no
10206,2003,69534.01,21,no
17606,2002,52859.83,22,yes
14227,1998,27209.42,26,yes
17798,2013,65267.43,11,no
15616,1998,92237.24,26,no
12441,2007,73417.05,17,no
24119,2011,35621.54,13,yes
19213,2004,76766.06,20,no
10632,2001,80394.67,23,no
12863,1998,17452.21,26,yes
14504,2003,93919.88,21,no
15541,2015,55674.9,9,yes
13209,2008,55149.82,16,yes
17407,2003,59065.97,21,yes
9524,1999,79202.38,25,yes
11818,2010,61921.53,14,yes
15626,2004,36408.54,20,yes
15011,2000,86416.44,24,no
14467,2008,93139.0,16,no
15038,2009,35333.18,15,yes
8143,2000,35306.08,24,yes
17782,1999,77018.49,25,no
13015,2000,30596.95,24,yes
11111,2000,32150.56,24,yes
20896,1998,51429.71,26,yes
22389,2005,85508.51,19,no
9254,2010,116479.68,14,yes
6641,2010,69933.26,14,no
13150,2011,84043.83,13,yes
12639,1999,84178.91,25,yes
14054,2001,97665.96,23,no
8416,2004,95788.2,20,no
14769,2011,37072.8,13,yes
27515,2005,18143.66,19,yes
14716,2003,92799.57,21,yes
10713,2006,55860.25,18,yes
14353,1998,72183.29,26,yes
17888,2001,19982.86,23,yes
10154,2003,82915.14,21,no
19271,2004,109483.98,20,yes
24603,2004,51247.98,20,yes
14564,2004,22618.59,20,yes
12969,2006,70437.61,18,no
10006,2000,87599.03,24,yes
15367,2001,11639.16,23,yes
8678,2002,36455.27,22,yes
12479,2008,76582.17,16,yes
13026,2003,51335.5,21,no
13920,2004,45632.14,20,yes
12591,2006,60998.64,18,no
13768,2007,39345.1,17,yes
11947,2002,92493.19,22,no
10730,2007,70261.31,17,no
13011,2007,68538.17,17,yes
9443,2001,109896.5,23,yes
9192,1999,82975.58,25,yes
6407,2009,53412.4,15,yes
18607,2012,101095.48,12,no
7480,2009,76510.18,15,yes
11876,1998,33249.81,26,yes
6396,2001,24678.55,23,yes
6643,2004,82697.83,20,yes
11612,2000,100055.57,24,yes
8665,2009,64920.41,15,yes
10917,2007,41113.29,17,yes
19395,2003,80374.18,21,no
12121,2007,30487.2,17,yes
7006,2014,73942.76,10,no
13376,2000,68841.27,24,yes
7606,1998,36467.8,26,yes
15540,2008,68410.18,16,yes
10381,2006,99076.68,18,no
13734,1998,88435.54,26,no
10368,2000,46886.26,24,yes
12212,2002,50836.95,22,yes
11102,2011,76824.44,13,yes
11155,1998,55796.15,26,no
12439,2001,5918.34,23,yes
15455,2003,48080.06,21,yes
20161,2003,83094.32,21,no
8746,2001,88522.01,23,yes
11543,1998,55522.2,26,yes
13723,1998,68757.22,26,no
12189,2000,10436.04,24,yes
13014,2002,89935.26,22,yes
14154,2009,67932.14,15,yes
8828,1999,53753.61,25,yes
9281,2011,46279.27,13,yes
12843,2000,25993.19,24,yes
13584,2005,79257.82,19,no
23400,2004,74019.94,20,no
18936,2004,62230.4,20,no
23056,2003,50591.75,21,yes
9996,2007,78087.41,17,no
12779,2000,83732.31,24,no
7623,2012,61906.32,12,no
6989,2003,95952.92,21,no
27491,2005,72069.9,19,no
8658,2005,66619.23,19,yes
9253,2000,78065.76,24,no
8944,2001,86564.11,23,yes
12603,2008,82257.03,16,no
11671,2017,46540.77,7,yes
19672,2006,89464.29,18,yes
10298,2003,85739.83,21,yes
11477,2002,35635.77,22,yes
15804,2004,70027.78,20,no
9678,2006,107864.46,18,yes
18211,2007,45889.31,17,yes
10593,2001,81374.29,23,no
17424,2006,37903.01,18,yes
16606,2003,87589.48,21,no
7186,2005,80688.45,19,no
19069,1999,31148.28,25,yes
8009,2001,47527.45,23,yes
9806,2009,76155.02,15,yes
12908,2002,103851.82,22,no
18352,2002,60662.73,22,no
32962,2003,74588.01,21,no
17449,1998,89618.05,26,no
6810,2005,86767.2,19,no
15308,1998,8656.62,26,yes
27775,2000,62465.82,24,no
10871,2011,55904.94,13,no
21062,2008,68682.87,16,no
11188,2003,61094.55,21,no
10617,2003,79713.49,21,no
14466,1998,38889.12,26,yes
11851,1998,16103.11,26,yes
10805,2005,39144.32,19,yes
12056,2006,67237.3,18,yes
16919,2004,101684.74,20,yes
9258,2004,109570.45,20,yes
8239,2004,68375.09,20,yes
12749,2010,50590.95,14,yes
23926,2010,66511.28,14,no
22178,2000,100891.62,24,yes
13633,1998,65629.49,26,no
16109,2008,67087.94,16,no
17793,2006,66739.93,18,no
17056,1998,112401.24,26,yes
15974,2009,88780.08,15,no
8297,2007,107459.85,17,yes
13538,2004,61221.4,20,no
8285,2006,64608.92,18,no
11733,1998,33085.01,26,yes
11765,2002,32364.7,22,yes
9572,2008,97450.99,16,no
8782,2010,85915.8,14,yes
18953,2000,21875.03,24,yes
19812,2007,29753.73,17,yes
11060,2004,49322.32,20,yes
10712,2006,38929.43,18,yes
10476,2008,88344.49,16,no
12925,2001,50993.61,23,yes
16113,2001,108431.82,23,yes
9002,2006,109366.95,18,yes
8594,2011,66830.31,13,no
17809,1999,19256.89,25,yes
11455,2000,99639.27,24,no
19707,2005,79821.2,19,no
22490,2004,43309.21,20,yes
21869,1998,15993.53,26,yes
15473,2009,85557.73,15,yes
19563,2002,74030.33,22,no
7543,2006,23720.79,18,yes
10844,2005,64109.07,19,yes
15549,2006,61512.89,18,no
14596,2006,59013.2,18,yes
16597,2001,43692.58,23,yes
12902,1999,53407.9,25,yes
11028,2000,15026.17,24,yes
7779,1999,48704.47,25,yes
15328,2014,46464.72,10,yes
12254,2000,32131.38,24,yes
19387,2000,90856.27,24,no
18931,2009,59903.85,15,yes
19805,1999,12750.46,25,yes
5459,2001,67221.52,23,no
15525,2010,53568.3,14,yes
19042,2006,75782.56,18,no
14020,1999,105550.24,25,yes
13191,2002,104576.22,22,yes
15231,2000,71150.16,24,no
25333,1998,46145.66,26,yes
9609,2001,92063.43,23,no
17955,2006,45816.73,18,yes
8794,2008,82026.76,16,no
7795,2002,63996.42,22,yes
14574,2001,94988.78,23,no
13559,2006,72820.99,18,yes
10286,2016,50187.45,8,yes
21240,2006,46056.04,18,yes
30695,2011,61422.59,13,no
18631,2006,43086.04,18,yes
10362,2005,77073.85,19,yes
9723,1998,59053.69,26,yes
9060,2001,61793.89,23,no
9649,2011,72883.76,13,yes
15392,1998,104618.52,26,yes
8207,2001,71925.95,23,yes
11424,2003,51372.86,21,yes
4955,2015,87816.38,9,no
22084,2010,107326.14,14,yes
9584,1999,52126.51,25,yes
13674,2013,86419.59,11,no
9326,1998,94408.0,26,no
18616,1999,67100.16,25,no
7603,2001,70463.86,23,no
11905,2010,60719.9,14,yes
18512,2008,42479.42,16,yes
10879,2007,102377.94,17,yes
20020,1998,20136.96,26,yes
15741,2006,95604.16,18,no
9696,1998,57373.37,26,yes
25375,2000,63864.37,24,no
10844,2011,104136.9,13,no
13860,2007,27233.62,17,yes
17790,2002,79527.59,22,no
13607,2000,85173.52,24,yes
14438,2008,51694.47,16,yes
19356,2011,69936.33,13,no
10671,2003,63790.1,21,yes
16531,2002,33556.33,22,yes
19984,1998,42185.34,26,yes
9093,2007,50393.19,17,yes
10033,2007,72671.53,17,yes
7190,2008,65528.35,16,yes
10073,2012,78887.55,12,no
11384,2002,49411.54,22,yes
13140,2009,112520.86,15,yes
12561,2001,58732.55,23,yes
13133,2006,106697.19,18,yes
8327,2000,104447.32,24,no
13234,2013,106086.24,11,no
18869,2006,44066.84,18,yes
12424,2006,27377.31,18,yes
15634,2000,74919.0,24,no
18430,2004,22852.8,20,yes
17886,2010,86863.53,14,no
18879,2009,68938.31,15,no
20484,2013,47422.31,11,no
28674,2003,110754.26,21,yes
17337,2012,88160.43,12,no
20821,2003,65058.28,21,no
13248,2007,38001.03,17,yes
15791,2007,66916.38,17,no
15163,2003,106605.6,21,no
22800,1999,87712.45,25,no
20050,1999,83602.25,25,no
10556,2007,37104.34,17,yes
19228,2001,30669.67,23,yes
6418,2005,73158.77,19,no
22412,1998,75329.32,26,no
11202,2004,107419.82,20,no
10033,2004,72173.1,20,no
9578,1998,51224.27,26,yes
11862,1999,41795.19,25,yes
23126,2008,44180.81,16,yes
9801,2002,57375.69,22,yes
24120,2005,73710.31,19,no
14125,2005,25787.57,19,yes
12697,2003,84348.31,21,no
20262,2001,24144.02,23,yes
18062,2007,74475.01,17,no
22926,1999,25653.68,25,yes
10476,2007,81787.06,17,yes
10332,2010,87995.95,14,no
19757,1998,61876.13,26,no
21017,2000,102345.62,24,yes
12631,2001,79573.85,23,yes
30121,2005,108376.37,19,yes
13853,2000,23422.05,24,yes
12149,2012,88157.74,12,yes
11330,2009,28435.21,15,yes
24110,2007,59014.9,17,yes
10986,2005,70132.95,19,yes
18769,1999,77703.7,25,no
7798,2008,93763.92,16,no
23120,1998,52260.19,26,yes
14018,1999,86281.07,25,no
14492,2006,108064.93,18,yes
9111,2010,82242.23,14,no
25911,2007,40188.9,17,yes
11479,2003,88719.42,21,yes
13659,2012,70626.97,12,no
15409,2013,44108.1,11,no
13256,2004,92664.67,20,no
17004,2000,89654.95,24,no
12280,2001,75526.23,23,yes
17865,2015,37267.21,9,yes
9945,2000,58148.64,24,yes
14779,2008,61378.3,16,yes
26585,1998,30760.48,26,yes
15781,2011,78119.21,13,no
14415,2001,35013.98,23,yes
19089,2005,43601.14,19,no
18735,1999,26612.05,25,yes
12398,2003,34282.87,21,yes
9840,1999,95119.73,25,yes
17268,1998,44635.4,26,yes
24271,2007,51640.71,17,no
6854,2000,27339.52,24,yes
14152,2002,91002.81,22,no
11526,2002,40878.9,22,no
22638,2002,67486.39,22,no
14707,2007,47440.11,17,yes
11636,2001,77815.9,23,no
23204,1998,62292.63,26,no
9592,2001,78177.21,23,no
15111,1999,25542.41,25,yes
16024,1999,85977.09,25,no
12833,2006,65570.2,18,yes
16893,2005,44856.62,19,yes
14893,1999,64143.0,25,yes
22826,2001,68175.98,23,no
10768,2002,91800.03,22,no
15931,1998,100297.78,26,yes
12128,2011,54715.04,13,yes
19170,2013,60374.22,11,no
7327,2015,98027.27,9,no
25773,1998,11416.17,26,yes
15713,1998,88519.58,26,no
13308,1999,74798.26,25,no
13147,2014,109837.58,10,yes
11048,2008,46194.44,16,yes
11570,1998,68188.36,26,yes
14257,2004,75434.69,20,no
23875,2000,69466.06,24,no
17668,1998,74024.1,26,no
15216,2014,84099.13,10,no
17521,2002,79693.87,22,no
5700,2015,71074.31,9,yes
8435,2005,86963.82,19,no
12316,2000,100119.55,24,yes
23495,1999,54265.34,25,yes
4928,2002,49042.0,22,yes
21198,1998,62705.78,26,no
15942,1998,14528.67,26,yes
11833,2001,36305.51,23,yes
8214,1998,46403.55,26,yes
19461,2004,80702.38,20,no
11850,2006,54526.09,18,no
25822,2012,80649.49,12,no
15505,2014,113697.8,10,no
9366,2000,56380.69,24,yes
9995,1999,100483.02,25,no
14416,2007,58117.94,17,yes
14153,2000,75816.58,24,no
13613,2009,105529.34,15,yes
12801,2002,82178.31,22,yes
16342,2012,100740.88,12,no
8627,2003,37525.67,21,yes
15327,2008,103732.36,16,yes
23539,2015,115775.86,9,yes
11149,1998,109594.28,26,yes
21002,2008,56399.44,16,yes
8710,2010,89961.63,14,yes
17400,2012,42688.93,12,yes
18423,1999,88814.32,25,no
9078,2012,62788.34,12,no
12511,2011,99906.11,13,no
14879,2000,60274.03,24,yes
10163,2012,100516.65,12,yes
12900,2007,50134.22,17,yes
9205,2000,36914.03,24,yes
9909,2003,56834.07,21,yes
19621,2004,86814.17,20,no
8437,2015,65518.74,9,yes
9371,1999,55370.79,25,yes
10472,2004,35237.53,20,yes
9328,2005,24999.28,19,yes
20994,2006,26917.29,18,yes
16781,2010,70000.97,14,no
13674,2006,45296.09,18,yes
22390,2002,80577.93,22,yes
20373,2010,80447.56,14,no
31928,2005,62286.88,19,no
7371,2001,51401.75,23,yes
19939,2002,40847.7,22,yes
7265,1999,62511.74,25,no
15805,2012,72960.62,12,no
13464,2005,92120.57,19,no
9675,2011,81875.52,13,yes
15622,2011,94965.04,13,no
10199,2000,42050.2,24,yes
18688,2004,113950.02,20,yes
14709,1998,36345.89,26,yes
18390,2005,20339.56,19,yes
12240,1999,59065.35,25,yes
12131,2001,34342.19,23,yes
18752,2007,49678.67,17,yes
13395,2007,55590.78,17,yes
17367,2006,43562.4,18,yes
10705,2000,96818.5,24,yes
16791,2008,89928.66,16,no
20066,2002,65579.33,22,no
8546,2006,70846.78,18,no
8494,2003,56787.35,21,yes
10151,2013,68047.15,11,no
20094,1998,53909.67,26,yes
16532,1999,15346.95,25,yes
14158,1998,32416.67,26,yes
16290,2010,61297.24,14,yes
15556,2004,105732.91,20,yes
11240,2002,92734.98,22,yes
3753,2000,29112.58,24,yes
8432,2006,94155.97,18,no
12020,2001,49017.6,23,yes
15968,1998,44563.36,26,no
12865,2001,49074.87,23,yes
19822,2004,101274.39,20,yes
12082,1999,72639.6,25,yes
9924,2002,68900.81,22,yes
25502,2010,86578.11,14,no
14714,2001,54687.74,23,yes
12570,2005,85781.04,19,yes
9524,2004,70029.9,20,no
15821,1999,47612.93,25,no
14487,2002,46317.71,22,no
10683,2009,67074.52,15,no
11238,2002,74330.17,22,yes
5388,2000,63425.33,24,no
19235,1999,17603.92,25,yes
16797,2005,40658.04,19,yes
12119,2000,49473.36,24,yes
14011,2010,108303.86,14,yes
17401,2000,62424.74,24,no
23879,2002,60771.6,22,no
16831,2005,76362.44,19,no
8126,2014,74699.27,10,no
19411,2001,41583.44,23,yes
21269,2001,44679.8,23,yes
9818,1998,69485.88,26,yes
20701,2002,51292.36,22,yes
7006,2000,96767.14,24,yes
19718,1998,95801.07,26,no
15619,2012,43497.14,12,yes
26738,2010,47352.67,14,no
20495,2003,106161.95,21,yes
11005,2003,27701.94,21,yes
17611,2008,81092.97,16,no
20964,2014,39064.97,10,yes
11895,2005,73545.52,19,yes
12274,2009,97685.4,15,yes
17614,2001,36986.14,23,yes
13203,1998,64177.92,26,no
20288,2007,75812.12,17,no
20071,2001,71196.56,23,no
7995,2000,26213.05,24,yes
27484,2005,68219.54,19,no
10112,1999,81536.27,25,no
29745,2006,99794.2,18,no
23597,2005,27500.17,19,yes
20953,2010,46030.51,14,yes
8623,2007,63316.99,17,no
13726,1998,25588.03,26,yes
10747,2013,85818.76,11,no
8895,2008,46031.72,16,yes
12490,2007,37004.88,17,yes
12717,2006,55172.62,18,yes
12422,2000,103806.02,24,no
10526,2007,68786.34,17,no
11172,2008,93914.98,16,yes
13415,2002,94775.64,22,no
17122,2008,34455.25,16,yes
18165,1998,29165.24,26,yes
13221,2002,35546.92,22,yes
21036,2011,66613.97,13,no
25499,2000,34663.65,24,yes
9956,2004,45936.48,20,no
15863,2006,40217.43,18,yes
10587,2012,80413.47,12,yes
21943,2000,106053.77,24,no
15038,2005,105768.45,19,yes
16851,2015,96269.31,9,no
14612,2012,101752.03,12,yes
4564,2008,40435.2,16,yes
10371,2001,38590.59,23,yes
9758,1998,86074.49,26,no
21936,2011,99263.24,13,no
10616,2008,95505.63,16,yes
22763,1999,6132.95,25,yes
17784,2000,13656.03,24,yes
15375,2004,61281.69,20,no
15372,2003,45764.9,21,no
9066,2011,46211.91,13,yes
17487,1999,56805.47,25,yes
19185,2001,92351.19,23,no
16266,1998,92238.76,26,no
23770,2006,47109.53,18,yes
13521,1998,87862.18,26,no
17656,2004,55540.79,20,no
12485,2010,37277.6,14,yes
8944,2000,45393.38,24,yes
10025,2013,67639.45,11,yes
15083,2012,72156.73,12,no
7498,2006,44378.4,18,yes
26567,2009,103497.8,15,yes
11252,2009,77458.97,15,no
9107,2000,76089.39,24,no
19112,1998,72919.95,26,no
10404,1998,41695.55,26,yes
18058,2004,69353.14,20,no
12071,1998,48364.3,26,yes
20242,2008,99937.82,16,no
17409,2010,37843.08,14,yes
14730,1999,60490.49,25,yes
17146,2003,47589.17,21,yes
9395,1999,99358.56,25,yes
18143,2008,100113.57,16,no
19760,2010,100295.59,14,yes
12097,2014,42307.87,10,yes
10256,2001,31630.19,23,yes
7838,1998,39916.6,26,yes
14760,2002,62238.53,22,no
18843,2001,43873.72,23,yes
8822,2001,64815.79,23,no
13445,2000,40899.21,24,yes
8850,2000,62118.82,24,no
13688,1998,48097.0,26,no
8440,1999,25695.07,25,yes
14329,1999,92047.21,25,no
14790,2000,73044.12,24,no
8336,2006,49208.52,18,no
6073,2000,108958.94,24,no
8805,2005,38982.18,19,yes
31605,2002,85563.46,22,no
11233,2010,65017.3,14,yes
9833,2001,91231.4,23,yes
18329,2007,40517.33,17,yes
16312,2010,31095.93,14,yes
14651,2004,16972.51,20,yes
10726,2002,78454.61,22,no
7029,1999,38127.97,25,yes
15121,1999,96646.66,25,no
15524,2010,94676.46,14,no
6838,2003,111296.02,21,yes
11406,2007,92490.04,17,no
14303,1999,10396.02,25,yes
8085,2004,34398.67,20,yes
7172,2011,55578.54,13,yes
12808,2017,103556.69,7,yes
13304,2005,49939.68,19,yes
11738,2010,68722.62,14,no
11722,2005,102969.49,19,yes
15257,1998,95493.13,26,no
10619,2003,59842.1,21,yes
10914,2000,65550.54,24,yes
14201,1998,84800.85,26,yes
19174,1999,43917.57,25,yes
8801,1999,50083.25,25,yes
8770,2002,34229.65,22,yes
10348,1999,9853.88,25,yes
18582,2010,83286.37,14,no
9219,2011,107966.0,13,no
12067,2008,67332.09,16,no
15647,1999,67655.38,25,no
23780,2005,107128.9,19,no
15983,2009,103560.29,15,yes
24355,1998,72397.03,26,no
21333,2001,100838.12,23,yes
13633,1999,49687.57,25,yes
9449,2006,78942.46,18,yes
17270,2001,68275.87,23,no
15132,2000,57688.66,24,yes
7595,2012,57112.0,12,no
12313,2003,80701.56,21,no
18726,1999,88739.49,25,no
15239,2002,63623.52,22,no
9272,1999,66690.24,25,no
19969,2012,87380.14,12,no
11175,2000,76394.06,24,no
8750,2004,100673.84,20,yes
15569,2002,82447.09,22,no
4816,2001,75301.05,23,yes
10352,1998,38596.94,26,yes
15979,1998,55076.13,26,yes
11044,2007,60093.19,17,no
12338,2007,68289.09,17,no
13477,1999,61321.17,25,yes
21910,2002,100087.74,22,yes
13085,2000,48262.51,24,yes
10094,2000,33638.1,24,yes
14582,2002,42083.54,22,yes
22451,2002,66728.97,22,no
17543,2004,27756.41,20,yes
15104,2001,48218.26,23,yes
6707,2010,50332.69,14,yes
15744,2006,42505.0,18,yes
22857,2008,100800.97,16,no
14356,2008,93798.87,16,yes
13918,1998,97353.62,26,yes
25072,1998,21616.95,26,yes
9506,2005,111425.12,19,yes
13848,2000,87528.64,24,yes
9771,2009,40709.56,15,no
19268,2007,74889.48,17,no
9598,2006,58948.69,18,yes
8609,2011,84686.88,13,no
12795,2012,42759.83,12,yes
21165,2005,57751.28,19,yes
13491,2000,67499.0,24,no
15674,2016,105169.43,8,yes
13263,1998,31187.59,26,yes
9302,2015,63086.35,9,no
13408,2015,71991.81,9,no
10991,2008,67827.12,16,yes
20863,2006,75640.71,18,no
12072,2011,83143.82,13,yes
6811,2012,52657.27,12,yes
7715,2005,58088.34,19,yes
7583,2001,31749.69,23,yes
22198,1999,64853.9,25,no
13857,2000,67311.98,24,no
11383,2005,99496.8,19,no
24083,1999,60394.48,25,no
12098,1998,71880.03,26,yes
24931,2000,31978.93,24,yes
23191,2003,29113.14,21,yes
11043,1998,108300.1,26,yes
10466,1999,12285.65,25,yes
28923,2001,102357.17,23,yes
33474,2001,42711.95,23,yes
16068,2003,96978.74,21,no
23800,2004,45049.25,20,yes
21324,1999,38324.93,25,yes
19221,1999,49754.56,25,yes
7444,2013,40855.77,11,yes
25066,2011,40045.27,13,yes
12548,2003,80378.97,21,no
12962,1998,53874.7,26,yes
8606,2005,93225.26,19,yes
16070,2011,107675.7,13,yes
18416,2006,48237.96,18,yes
13964,1999,95886.24,25,yes
21903,2003,46783.82,21,yes
11710,2000,51007.83,24,yes
16189,1998,74433.55,26,no
17929,2005,56792.67,19,yes
16784,2001,40276.27,23,yes
13477,1998,50082.59,26,yes
13780,2008,48831.1,16,yes
18148,2012,84477.5,12,no
8449,2002,45033.86,22,yes
17488,2001,58790.92,23,yes
10472,2006,100989.19,18,yes
12241,2006,44948.96,18,yes
10844,1999,42997.48,25,yes
9993,1999,76076.14,25,no
17607,2008,39873.79,16,yes
8838,1998,42435.56,26,yes
17607,2006,40648.78,18,no
10179,2003,78464.31,21,yes
13753,2001,55481.24,23,yes
14946,2007,78668.52,17,no
27632,1998,52091.3,26,yes
17076,2004,76457.97,20,no
13664,2005,19859.81,19,yes
12442,2006,83216.31,18,yes
15051,2006,77957.84,18,yes
10211,2017,44642.05,7,yes
12237,2009,87211.16,15,no
11868,2004,78129.98,20,no
21094,2010,79007.95,14,no
18933,1999,29810.12,25,yes
18374,2001,39992.69,23,yes
20553,1998,98603.25,26,no
13905,1999,77069.87,25,no
11463,2009,44975.36,15,yes
13434,2004,46333.67,20,no
12338,2007,37341.79,17,yes
20280,1998,57482.99,26,yes
11034,2000,94157.57,24,no
7417,1998,49515.97,26,yes
19607,2009,79621.95,15,no
8686,2004,27931.93,20,yes
15330,2004,30392.6,20,yes
11304,2004,43511.05,20,no
7810,2007,71941.48,17,no
7597,2003,65464.73,21,yes
8345,2007,44555.45,17,yes
11404,2012,95231.06,12,no
15664,2004,76754.46,20,no
20012,2000,30855.66,24,yes
28159,1999,53319.97,25,yes
12750,2001,65566.32,23,no
20453,1999,67489.25,25,no
19919,1998,86047.27,26,no
18807,2005,42968.65,19,yes
9361,2004,27135.32,20,yes
18555,2010,95011.28,14,no
8910,2016,41871.48,8,no
15343,2000,70121.55,24,no
17909,1999,67272.66,25,no
20597,2012,73867.25,12,no
22325,1999,76164.98,25,no
12592,2009,86056.23,15,yes
14015,2001,29659.27,23,yes
9499,2011,77344.72,13,yes
10628,2007,34706.74,17,yes
10651,2001,58110.37,23,no
14124,2003,53515.79,21,yes
15478,2007,52969.71,17,yes
13688,2008,78007.66,16,yes
6442,2001,69967.34,23,no
12759,2015,65508.22,9,no
11810,2007,105282.5,17,no
9578,2009,39955.97,15,yes
12474,2006,81323.87,18,no
21788,2008,27201.75,16,yes
11264,2003,95278.85,21,no
11084,2009,94315.51,15,no
13920,2002,37951.75,22,yes
13254,2003,96285.53,21,yes
9647,2000,58978.02,24,yes
23074,2011,66651.0,13,no
13646,2000,88555.52,24,no
12655,2010,61630.38,14,no
11609,2002,98328.24,22,yes
18546,2003,76272.15,21,no
11992,2000,93697.46,24,yes
9425,2001,91371.26,23,yes
